res_stname,res_state,res_puma,place_name,pop,real_wage_high_skill,real_wage_low_skill,nominal_wage_everyone,nominal_wage_high_skill,nominal_wage_low_skill,n_move_in_high_skill,n_move_in_low_skill,n_move_out_high_skill,n_move_out_low_skill,net_mig_low_skill,net_mig_high_skill
Iowa,19,1900,Northwest Central Iowa,32275,76177.67536630036,50600.69521758072,62313.885677093305,83590.81978021978,56690.57088920083,554,2427,498,2677,-7.745933384972889,1.7350890782339272
Alabama,1,2400,"Russell, Pike, Barbour, Macon & Bullock Counties",32216,72932.95975443383,42688.146129141314,56872.30679315602,81154.77864938609,48849.294906468334,608,3488,905,3603,-3.5696548298981874,-9.21902160417184
Georgia,13,500,Southern Georgia Regional Commission,32059,87805.57490677781,47310.18732879739,60119.129224432756,96643.32309717043,52762.32972519219,376,2166,481,1843,10.075173898125332,-3.27521132911195
Missouri,29,400,"Lincoln, Warren, Audrain, Pike & Montgomery Counties",32059,87933.82401656314,54687.204412426836,70464.27166957533,97846.95841959973,62524.40212116664,503,2438,579,2754,-9.856826476184535,-2.370629152500078
Nebraska,31,500,South Central Nebraska,32055,92699.22706359946,52084.51185263948,72308.46133116605,102133.78538565629,58522.550350262696,1427,2719,1463,3068,-10.887537045702699,-1.1230697239120262
Florida,12,8500,Martin County,32034,116777.9263824494,55142.05627662407,90821.44706079524,132086.54020128914,66533.16041001065,1616,2801,1562,2188,19.13591808703253,1.6857089342573515
Michigan,26,2300,Van Buren & Cass Counties,31999,88467.12924281985,52727.62254096188,69532.77973985022,98274.11657195515,59609.93949838274,611,2572,753,2693,-3.781368167755242,-4.437638676208632
California,6,2300,Humboldt County,31992,58972.95970632443,31090.374525230603,54878.28209293378,74143.2726326743,43577.21703743896,1591,2916,1554,2538,11.815453863465866,1.156539134783696
Alabama,1,800,St. Clair & Blount Counties,31976,87111.31164179105,55615.162983956194,69250.61602755098,97351.31562189055,62467.73508502258,515,2372,696,2550,-5.566675006254691,-5.660495371528646
Rhode Island,44,400,South Rhode Island,31924,117163.6110905182,63588.864316977655,106159.45643482197,134109.70850322486,77209.06480841587,1213,1111,1519,1569,-14.346573111138955,-9.585265004385416
Texas,48,3900,Deep East Texas COG,31878,72126.87844993582,49475.787081210015,62176.293014020586,81434.18340821566,55669.995012468826,1148,2647,1001,2404,7.6228119706380575,4.61133069828722
New Hampshire,33,500,Southwestern New Hampshire,31794,88985.34119730379,56889.05364550597,78453.57892389409,100571.412430024,66285.29503456946,1228,2257,1341,2305,-1.5097188148707303,-3.5541297100081777
Maine,23,400,Kennebec County,31792,85001.10905847879,51711.65639671362,70704.91381734904,94600.00522359536,59698.307453051646,1336,2120,1317,2130,-0.3145445395067942,0.5976346250629089
Illinois,17,501,"Montgomery, Bond, Clinton, Fayette & Effingham Counties",31780,84414.3655083655,55474.64137593908,69702.70358674464,93372.39703989704,62131.909385612846,849,2211,734,2336,-3.9332913782252987,3.618628067967275
South Carolina,45,400,"Cherokee, Newberry, Chester & Union Counties",31769,77080.37147335423,48211.70679665226,59922.30584729982,84978.2717476489,54041.4243079187,386,1960,503,2070,-3.462494884950738,-3.6828354685385123
New York,36,300,Warren & Washington Counties,31760,93902.72347310233,52187.17296878586,74254.33664721272,105640.35701766213,60897.08893734221,946,2551,802,2616,-2.0465994962216625,4.534005037783375
Virginia,51,51084,Northern Shenandoah Valley Regional Commission,31694,106623.97892206194,62227.951266451455,91004.6371801525,121519.82489097619,74062.9111000745,1140,2249,843,2411,-5.111377547800846,9.370858837634884
Pennsylvania,42,1300,"Venango, Jefferson, Clarion & Forest Counties",31680,77375.98281614948,49011.90632192351,61549.39019496498,84756.15715715715,54737.708045639294,743,1916,821,1785,4.13510101010101,-2.462121212121212
Tennessee,47,100,Northwest Tennessee,31659,76755.3192429548,44067.86704956392,58664.97411394702,85532.63365015842,50096.29967028292,611,2576,789,2882,-9.665497962664645,-5.622413847563094
North Carolina,37,300,Rockingham & Stokes Counties,31647,70600.42444678608,47477.93274170948,59020.597897151594,79988.89652265543,54373.49014479215,464,2417,410,2201,6.825291496824343,1.7063228742060859
Illinois,17,104,"Jo Daviess, Carroll, Whiteside & Lee Counties",31505,89823.00444286475,53681.64761318898,68616.98134659113,98941.03749777857,60219.66520669292,477,2363,350,2368,-0.15870496746548168,4.031106173623234
Georgia,13,200,Coastal Regional Commission,31422,80979.73999589575,47890.343907936076,65468.572790161415,92613.31233326493,56434.53947548149,1413,4450,1556,4488,-1.2093437718795748,-4.550951562599453
Virginia,51,51110,Central Shenandoah Planning District Commission,31404,82699.06050184689,47592.41075275838,70126.37055421271,95437.47458922431,57152.715283671736,1557,2824,1794,2061,24.296267991338684,-7.546809323653038
Indiana,18,800,Kosciusko & Marshall Counties,31394,94665.15447154471,54977.21252943431,72784.64962516898,104006.9362601626,62269.5046273479,932,2599,1031,2421,5.669873224182965,-3.153468815697267
Indiana,18,1100,"Montgomery, Clinton, White, Carroll & Benton Counties",31379,83679.18292220114,54913.862845153606,68030.21238757986,92779.84705882354,61273.20183391183,669,2753,618,2766,-0.4142898116574779,1.6252907995793364
Arizona,4,400,Coconino County,31320,82233.9915142823,54074.2794086289,76860.27010162239,97313.34146049958,64696.587675030205,2144,2127,2576,2037,2.8735632183908044,-13.793103448275861
Indiana,18,3200,"Warrick, Gibson & Posey Counties",31279,108288.46981593512,69176.94813242297,89470.25224224145,118647.08791350239,76464.63882035688,1152,2168,859,1902,8.504108187601906,9.36730713897503
Wyoming,56,500,"Sweetwater, Fremont, Uinta, Sublette & Hot Springs Counties",31266,84797.93953175005,63667.783620178045,79275.6139026638,96939.74482061647,73051.75958456974,1240,2986,1014,3239,-8.091856969231753,7.228299110855242
Iowa,19,100,"Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties",31260,79081.36204125368,51499.11613893468,67157.28766412579,88097.09282078757,58269.98249104656,655,2457,862,2229,7.293666026871401,-6.621880998080615
Tennessee,47,1300,Washington County,31258,92311.62349224584,44081.39580549369,74089.68468807492,103374.36521156423,51379.382331106164,1659,1717,1933,2033,-10.109411990530424,-8.765755966472582
California,6,3300,Lake & Mendocino Counties,31212,67417.65332570994,40846.544192328474,59531.130992970495,81970.4011816276,53170.30707725554,852,3064,893,2646,13.392285018582596,-1.31359733435858
Iowa,19,2200,"Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",31201,75197.51165254238,53889.098352713176,66237.39756541901,83159.29418886198,59863.71466028272,1055,2320,1262,2412,-2.9486234415563604,-6.634402743501811
North Carolina,37,200,Wilkesboro High Country,31180,77504.71816395785,44159.00620531499,58043.14663409728,87459.99803536346,50637.01546832142,565,1311,314,1152,5.099422706863374,8.050032071840924
New Mexico,35,1100,Central Southeast New Mexico,31117,69387.90668980143,42543.518998021646,56366.779823894874,78796.56371698478,49597.12492726638,1299,2968,1249,3228,-8.355561268759843,1.606838705530739
Indiana,18,1400,"Grant, Miami & Wabash Counties",31110,80542.71709729511,50044.05476705535,62613.644790228806,87512.25918449738,56105.559753073394,452,3202,506,3043,5.110896817743491,-1.7357762777242045
North Carolina,37,3800,Harnett County,31105,76319.00734925672,47246.519540298155,63772.19440063091,87428.3970268916,55360.38201579854,1201,2791,1632,2657,4.307989069281466,-13.856293200450088
Pennsylvania,42,3800,"Somerset, Bedford & Fulton Counties",31067,82389.44054106656,49313.28557478312,62660.487166267725,91315.91066562865,55973.31062360903,270,1461,483,1698,-7.62867351208678,-6.856149612128625
Tennessee,47,2200,"Coffee, Franklin, Lincoln & Moore Counties",31062,95522.65359694301,46303.072669400084,66119.25241295052,106030.83668383452,53159.184128183,812,2718,775,2202,16.611937415491596,1.1911660549868006
Georgia,13,1900,Three Rivers Regional Commission,31041,80735.02383766745,47563.33289738431,62226.80004808463,90131.82486209614,55101.75447686117,437,2339,636,2673,-10.759962630069907,-6.4108759382751845
Mississippi,28,400,Three Rivers Region,31034,81693.55145545428,45532.0863307235,62758.56236075497,92219.83945898265,50961.564255018544,1296,2366,1505,2078,9.280144357801122,-6.73454920409873
Georgia,13,3800,Northeast Georgia Regional Commission,31022,90185.5642774231,57929.50366851412,75452.72307156403,100514.20922809053,66335.60707310637,439,1976,547,2223,-7.962091418992973,-3.481400296563729
Kentucky,21,2e3,Bluegrass Area Development District,30948,76843.04235112936,50379.01003625134,67918.27415373766,86688.7340862423,58099.56954887218,1268,3256,886,2850,13.118779888845806,12.343285511180044
Pennsylvania,42,2100,Cambria County,30932,86666.50375886525,53224.15297427214,68542.04164530504,94908.70567375887,58388.2763423827,935,1987,942,1711,8.922798396482607,-0.22630285788180526
Georgia,13,1200,Heart of Georgia Altamaha Regional Commission,30924,89976.53354554359,42959.46799350522,56803.6750245821,98463.91429970617,48432.270911237945,665,2280,400,3171,-28.812572759022117,8.569395938429698
Wisconsin,55,900,La Crosse County,30862,92584.85697075895,59376.939563974265,81781.03317330565,102915.90581535429,67986.71422444603,1181,2603,1563,2394,6.7720821722506646,-12.377681290907912
Virginia,51,51096,Virginia's Region 2000,30854,74201.26842452209,43652.309108781126,62512.376274896036,84755.22887277522,51456.54161205767,1355,2507,1488,2659,-4.926427691709341,-4.310624230245673
Wyoming,56,100,"Sheridan, Park, Teton, Lincoln & Big Horn Counties",30854,91435.12977783087,57252.53303824363,82797.27298595056,106764.980649785,68586.39135977338,1464,2479,1808,2611,-4.278213521747586,-11.149283723342192
Iowa,19,200,"Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",30843,83922.56387492143,50606.84967372275,66290.57387062229,92735.52812696417,57361.946946787626,555,2223,585,2267,-1.4265797749894629,-0.9726680284019065
Kansas,20,700,Douglas County,30839,81356.69173983992,57698.76341815757,82345.40977684288,92738.22861139172,67483.18224247139,2358,1803,2933,1877,-2.3995589999675735,-18.645221959207497
New York,36,2600,Chautauqua County,30777,75612.5421845867,46026.80430240034,59468.917689243026,82627.71597265382,51482.95402914702,612,2293,647,2125,5.45862169802125,-1.137212853754427
Louisiana,22,1600,Capital Region Planning Commission 5,30776,106521.52494577007,70721.1448358209,92840.22141488342,119080.7888647867,79840.565970149255,1034,2218,902,1574,20.925396412789187,4.28905640759033
West Virginia,54,300,Monongalia & Preston Counties,30763,91868.74310677906,52104.832234099005,79757.05699987794,103347.57253249035,59390.9899173679,1478,1433,2001,1272,5.233559795858661,-17.000942690894906
Indiana,18,1900,Madison County,30685,83579.43050789293,51662.765621350154,66181.03895085395,91161.54667124228,57679.14692828778,592,3351,733,3057,9.581228613328989,-4.595079028841454
Wyoming,56,400,"Natrona, Carbon & Converse Counties",30677,92645.30331669044,60036.120792512724,78273.74173960384,105813.41815263909,69820.86530567566,1014,2313,910,2561,-8.08423248687942,3.390162010626854
New York,36,800,Wayne & Seneca Counties,30643,88747.34057866705,55442.15468525515,71744.19071484072,97130.31207715561,62359.9846219337,734,1768,655,1746,0.7179453708840519,2.5780765590836405
Kentucky,21,500,Barren River Area Development District,30565,93123.03770260747,49651.20967493452,75916.7811685895,103673.3426121682,57713.16353412417,1421,3091,1755,2802,9.455259283494193,-10.927531490266645
New Hampshire,33,100,Northern New Hampshire,30547,95567.02034078808,52313.21342469685,80552.78458438719,108814.45314164004,61511.59438903638,1683,1798,1716,2023,-7.365698759288964,-1.0803024846957148
North Carolina,37,3400,Rowan County,30536,85459.53383934218,51378.95443323315,68079.98930117006,95415.26992409867,58801.95609703736,702,2226,706,1946,9.169504846738276,-0.13099292638197538
North Dakota,38,200,East Central North Dakota,30533,77201.60030311381,53291.48748971194,66985.19934858533,85306.77018462386,59688.740576131684,905,1699,812,1634,2.12884420135591,3.0458847804015328
Minnesota,27,2200,"Blue Earth, Nicollet & Waseca Counties",30486,83716.91646333633,59365.78154821488,77038.96847005094,94136.41286759985,68154.23043043043,1384,2518,1630,2182,11.021452469986222,-8.069277701239914
Georgia,13,3600,Northeast Georgia Regional Commission,30424,68927.19366926339,32795.484533984534,60925.631378636885,79910.11221773001,41336.53693528694,2381,2868,2904,2302,18.603733894293978,-17.190376018932422
Indiana,18,2500,Hancock & Shelby Counties,30329,98313.1994711428,64042.95828133357,84494.48701273261,108184.38503104162,72249.00457597908,684,1506,732,1882,-12.397375449240002,-1.582643674371064
Texas,48,700,North Texas Regional Planning Commission,30324,84233.90938313179,49282.36261949665,66903.48261068006,93503.53069034134,55602.31111400143,798,3656,969,2991,21.92982456140351,-5.639097744360902
Missouri,29,700,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",30315,67547.33292831105,46359.83212468882,58203.7440488469,75552.65526818261,52794.76702024029,697,2245,674,2460,-7.092198581560283,0.7587003133762164
Georgia,13,900,Southwest Georgia Regional Commission,30306,79693.80489165074,42889.77727856226,61581.667505490484,89094.8207456979,50498.7053915276,897,3352,907,3294,1.9138124463802548,-0.32996766316900944
Texas,48,200,Panhandle Regional Planning Commission,30300,93730.06327236777,47687.48246356655,64032.98809697323,103964.16114681166,54263.28826268368,737,3730,816,4434,-23.234323432343235,-2.607260726072607
Mississippi,28,200,Northeast Region,30296,77671.62352453925,42238.78268857814,55043.43008639397,85827.73224270035,47456.5465958967,286,2505,428,2654,-4.918141008714022,-4.687087404277793
Ohio,39,100,"Defiance, Williams, Henry & Paulding Counties",30283,87600.8217607614,55436.65718014355,68154.93485700317,95707.67661691543,61761.50388997641,605,2312,605,2215,3.2031172605091967,0
Texas,48,5500,Golden Crescent Regional Planning Commission,30190,95196.3084942085,61594.906261539276,76721.60492190413,105897.54131274132,68749.28068787255,444,2444,788,2377,2.2192779065915866,-11.394501490559788
Iowa,19,1300,Story & Boone Counties,30175,91778.92586311854,58841.41886725349,84841.28453354436,102580.82659361683,66704.27073886369,1546,1768,2430,1685,2.7506213753106876,-29.295774647887324
Ohio,39,2400,Hancock & Putnam Counties,30147,101568.08623030961,58870.04995995811,80356.89608848582,111880.54440521456,66056.38809831825,562,2385,989,2614,-7.5961123826583075,-14.163930075961124
Arkansas,5,1300,"Pope, Johnson, Yell, Conway & Perry Counties",30133,80329.89155370177,47048.56003619705,62086.62568807339,89158.97879735836,53276.35931225609,681,2720,631,2666,1.7920552218497992,1.659310390601666
Iowa,19,400,"Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties",30128,81564.51713062098,52728.46534653466,67325.97836774828,90167.77424288774,59418.9702970297,627,1701,670,1705,-0.1327668613913967,-1.4272437599575145
California,6,2500,Imperial County,30106,89086.32422468011,48345.293103448275,66630.21179058908,101127.94816742573,57623.41362323764,619,3140,648,3427,-9.532983458446822,-0.9632631369162293
North Carolina,37,1500,Chatham & Lee Counties,30091,104743.1018186169,50458.905597964374,79364.40813190464,118770.69370662839,58412.89828244275,1129,1647,1239,1998,-11.664617327440098,-3.655578079824532
Arkansas,5,300,"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties",30016,84451.27094017094,39334.58282691875,55856.486415464104,92960.00726495727,46085.809081701555,515,3332,559,3158,5.796908315565032,-1.4658848614072495
Texas,48,1600,East Texas COG,29987,95156.90998162891,50242.46560746485,68947.86141618497,105789.39906103286,57568.58565033731,920,3659,999,3649,0.3334778403975056,-2.634474939140294
Colorado,8,900,"La Plata, Montezuma, Gunnison, Archuleta, Dolores, Hinsdale & San Juan Counties",29921,63869.61215996752,44555.41225317618,65993.53979404835,79558.51492082825,55765.30353589469,2e3,1632,1546,1825,-6.450319173824404,15.17328966277865
Connecticut,9,1500,Windham County,29917,95762.76273272811,60369.576599326596,80676.42999300959,107847.94506847208,70766.90830527498,605,2270,681,2042,7.62108500183842,-2.5403616672794733
